"id"	"prob"
598	0.393371684740188
12048	0.0310513514932205
40908	0.843404133908186
33283	0.944908778000738
40600	2.4581699472069e-06
19805	0.00899512297881862
20784	0.899646379018508
19048	0.0237816041373499
37061	0.984422307625549
3983	2.887559020441e-07
10403	0.00029935579885899
28874	0.87647353202097
11099	0.958466063223204
12940	0.992419833480432
41437	0.0227502766311403
3554	0.75481389825414
22356	0.470747304854914
23521	6.06091032755516e-06
19043	0.830421222478931
30978	0.932120476609782
39297	0.906456055993528
39470	0.913464998030131
22235	0.467628067210689
35270	0.966054061876315
6693	0.722779706848728
5657	0.477333252468365
32121	0.716341429176369
20400	0.153173397461455
17806	0.567163262294332
22512	0.730299505023045
28606	0.68640478501825
48490	0.00352806560909612
1403	0.905423527294203
17124	0.00594478969750134
27901	0.279949367397832
20999	0.947791216538957
35827	0.151317863286004
26701	0.235627142974585
48095	0.132508577743652
12253	0.479023855107271
11177	0.116995735133549
7686	0.0903510424102244
36491	0.0118920403272793
27051	0.0946657282720373
3700	0.988335865990218
32648	0.935395924947448
16627	0.998659409112743
14605	0.0103774362048476
11235	0.792032449103117
6006	0.0946288413396568
44976	0.0880144592637163
23594	0.029510213703617
24771	0.0019904415959807
34332	0.81925246208973
19847	0.9733379684688
37046	0.00639505075043138
3358	0.653208546113688
47112	0.041579853361395
4522	0.255328318432794
37803	0.756415608698858
41939	0.807751140075216
3882	0.98868329088594
25287	0.000615936619384742
46006	0.828876444332791
36394	0.26792989722402
19123	0.901121134609588
37707	0.00315459130706179
18962	0.0434625717656874
34016	0.973195121709594
33850	0.00247824143643291
12106	0.0874344422188644
30158	0.126226633224684
11406	0.998937082174339
36719	0.983053305047408
6521	0.982654859632847
37565	0.407613351996112
9404	0.737609496935249
31922	0.236718268653306
26954	0.222406517063754
42225	0.90199228536743
26929	0.871048447239663
22202	0.880888413188611
480	0.0647762224984064
15022	0.967045008397815
13299	0.727847122967015
44668	0.0019199780993578
13588	0.860470177081844
36871	0.926831160799891
43907	0.995341388803722
4789	0.0992383733141559
11538	0.381649669957043
41758	0.698837415479002
33352	0.820721856036841
32596	0.272673978670325
27669	0.0597544907286063
46771	0.589570232031393
17018	0.996132518090509
31622	0.531459831932163
16225	0.00793029089550787
18878	0.755394286415941
19476	0.961801092628821
25314	0.955662893636872
41037	0.813313785029968
34298	0.232032201081424
7893	0.355326398553881
30635	0.864892838978382
12052	0.64395761488152
24816	0.937485642589861
46217	0.89271266177329
27550	0.754972091995304
45642	0.993106674950215
15635	0.0825516675389997
29120	0.874070389335748
42335	0.998955771768018
47655	0.336029709537237
30227	0.0041340134931981
48625	0.998488594249826
40005	0.820536893661845
26223	0.802154099674645
38348	0.00131732806981977
9217	0.993350315802522
18785	0.999265856511248
40335	0.982174052316168
14266	0.0256929763370409
43974	0.999001734826686
46282	0.996874287168435
44011	0.0157678520341301
38808	0.967453027806576
20559	0.423634308945051
2150	0.00503117051779786
44500	0.149302180216454
2237	1.53771593446843e-06
40275	1.59852463462723e-05
3545	0.988519838032386
19680	0.998888771656232
20363	0.967922453538863
39706	0.0385762699119439
44823	0.867710719031069
37537	0.0480454966407582
49783	0.994341364249351
15042	0.592094595690861
38773	0.999923575054126
12725	0.0182839129496837
34341	0.989600328911783
14057	0.964844271963581
48392	0.51755417333248
46800	0.280216365472791
4596	0.364194981085507
49773	0.131168078790829
41011	0.133420531124239
20447	0.0159783348256649
31965	0.498034623088339
45221	0.859742172791096
28223	0.220156063171671
28355	0.971771843717296
14832	0.347587052647916
6426	0.484451657414839
34101	0.999998141376135
26530	1.25687186230142e-09
9133	0.994671808582202
9636	0.45002763556905
41268	0.0168125615482609
31698	0.996649808691665
39268	0.873215893508402
41832	0.863912657736382
3819	0.726093508613437
22394	0.229504239358264
2494	0.00924305340022075
24031	0.106722077622707
20486	0.0617744934632373
13898	1.61449300089435e-05
41262	0.499762919306649
17299	3.5490181426561e-05
14981	0.954497663738412
22495	0.0009118758187865
28537	0.131784339624538
31597	0.0768375952196536
32912	0.932462696295854
38500	0.512617807314062
38272	0.0474584926071828
19433	0.00440513684331854
28949	0.0215555505976309
7406	0.00750157730719471
13028	0.572195360300454
22884	0.268920875408153
39004	0.00289341724628101
37481	0.141714187671651
5334	0.420321662610259
14138	0.067449291927848
