"id"	"prob"
40625	0.990773574198837
14191	0.152109198966326
5011	0.0478387640703681
23277	0.824399249810059
29766	5.13219036932719e-06
10295	0.000646386849969294
36354	0.241442763359036
4688	0.781731902741852
15064	0.998566787672768
40064	0.815659136558768
9192	0.563910405445857
921	0.000941528027228215
36266	0.920581303194664
4194	0.945236360934148
317	0.357031245221278
39884	0.996589368286578
14543	0.00996141212846413
10821	0.816055261105676
38628	0.710098418414744
22374	0.137028586850876
15099	0.00550507582248435
30860	0.000756770359817657
18803	0.00773482591024582
35304	0.992830740158205
46052	0.930647417017365
39320	0.539614977173115
36190	0.810381285669608
18383	0.343594255451315
3204	0.999348808894853
5981	0.114303869975372
44840	0.718125058302592
1850	0.881156605731698
5794	0.460113167914032
3721	0.447572985907144
18702	0.934455033552418
41183	0.00177896667644276
14851	0.879890732731957
8309	0.942820621308228
2547	0.00244303236367428
40386	0.828445051143018
40796	0.866746587807788
11416	0.920632879097217
38327	0.671192706953053
39298	0.416256640867326
7332	0.00864520129831455
13010	0.688800027588716
10096	0.0176216855530664
821	0.99909987505072
27033	0.943887328091886
43034	0.00791510732763043
1979	0.826336109554266
40027	0.533127895088872
32043	0.107212378946402
19579	0.958870249120555
19023	0.0322889550888068
3520	0.834292040035098
33984	0.00305553710237391
27925	0.996010831272511
14180	0.985662774074961
44388	0.0352826237356426
27448	0.912410575063966
31313	0.903469199428442
33015	6.51400625069878e-06
16918	0.0315161622458214
32555	0.378635570777697
41118	0.00223342303573917
38497	0.987967290684418
15765	0.365263582636568
16117	0.994981204267402
12853	0.940107186861506
49945	0.96595973101342
40692	6.44189038303706e-06
45627	0.994817374696559
15587	0.649389801961628
2587	0.117611993258626
46670	0.0120089754498187
25141	0.64003198185113
48381	0.99678196861705
37403	0.0178742287705199
48933	0.998819356971765
38037	0.000951274430321757
38847	0.052928004174348
17374	0.152887471349605
12330	0.984529369549794
46193	0.426834246793355
30011	0.0135282121196789
3872	0.258719336840664
44803	0.187029991348993
49156	0.884353865426911
49197	0.887220281244848
16584	0.00258442784750285
15409	0.994873509166111
28493	0.432450299662712
8074	0.0248286919897383
13228	0.00971773790939167
18906	0.396703940214791
38719	0.68353540566229
20570	0.943210153638456
14311	0.0497186133406728
36777	0.989888519291037
43208	0.198176892479707
15510	0.999992080654706
27778	0.993018041361798
20452	0.999885394726097
7789	0.974847140441414
44199	0.0116982163895103
20987	0.0396488209880613
11165	0.948367244735243
18633	0.0182746254996823
28051	0.997490856336126
49668	0.0718811637293032
49046	0.372008869258958
29022	0.995628199103667
11029	0.998373920412077
1567	0.154921914037493
45385	0.990141068639505
5759	0.822394398755884
47843	0.994302613732971
33768	0.360335297339801
39373	0.23377432015754
30957	0.954967214858379
9105	4.6235583442668e-05
18148	0.667496203975046
18479	0.698953177196031
20095	0.960469592160592
2963	0.670885497430801
30783	0.0651072737908823
2690	0.996605957553303
