"id"	"prob"
29509	0.920705817175237
25369	0.922337400213397
17988	0.0697434890333026
34492	0.997555295569722
35433	0.110377605387179
46926	0.00124933947604006
12782	0.73626550156575
32613	0.843253388907349
26060	0.82517601241935
26999	0.00100796491641128
31639	0.984224265047433
40205	0.785188152938784
3865	0.102247735419306
49388	0.0121833725530852
16154	0.99871141797514
3603	0.956181129191512
19751	0.0162304060395111
49275	0.980487519111699
15987	0.00109576968804446
35456	0.239296643320909
6402	0.998495788994007
45509	0.421621867280079
9726	0.582440679252748
10967	0.982889895386231
46976	0.971883569383614
34620	0.00935786122514738
36409	0.0288530629670895
33958	0.0413140487015047
2838	0.0947585417309837
2688	0.887174560934891
21961	0.0307739161237422
30283	0.682356479110796
30773	0.0100567330551605
40726	0.159617671961906
7836	0.00302406142818227
30324	0.506569540070533
19573	0.107165191458468
8473	0.945590340536621
201	0.996078812870448
42555	0.999898220319891
9876	0.683469098179631
20044	0.962813248383708
34255	0.284243866640268
401	0.998733019909021
39348	0.496977334675158
35896	0.0669468333864876
46526	0.8791498282556
36913	0.663659512251521
30866	0.962849420681128
31149	0.0342672989721415
16405	0.0612421637094152
20523	0.0535133243746272
18574	0.0792803306851221
37060	0.604086947598191
27728	0.0358423339290012
13168	0.976931585525713
10155	0.99380896137056
12427	0.000143675627725899
48517	0.967862325588859
31017	0.980096523421181
24333	0.978394934044536
6908	0.952409503248522
5637	0.391036271628199
40825	0.000740246153654994
44738	0.069295662998053
31260	0.82365618365605
3324	0.000604871136073852
31863	0.992889294026474
49651	0.00841113012450179
34034	0.00538405264817019
3482	0.39600452666374
12041	0.0240681825701805
42978	0.588450416235788
4903	0.998634277205259
29847	0.00377957058615445
7748	0.999674607432005
43660	0.960912833401695
34185	0.997509280389608
21390	0.371876143847857
16803	0.979018558694212
43814	0.998467736383856
18293	0.789279686792074
44915	0.990249936623619
33808	0.742413469790703
9355	0.997389694098258
32129	0.476099229391069
29848	0.00998557951122098
20672	0.000216661485492312
17822	0.980729864439076
35261	0.0485884720712462
3877	0.992987836927087
12952	0.0035760654522053
37985	0.344408982685123
2631	0.326138363224151
35465	0.843660794330095
23813	0.259159851987167
41738	0.00515311319402766
43129	0.0272373294035169
32608	0.907248616523118
36702	6.8874163386425e-10
2381	0.00237545050374025
37766	0.259568341558732
11303	0.162555211918746
5152	0.825955688074865
952	0.994516858217048
15790	0.993547398083879
1318	0.997760938904328
31358	0.155223050591142
37145	0.243789858336924
25945	0.990852323285099
28237	0.995860821403551
35994	0.000130587080382319
9565	0.612360781227924
26030	0.416867633563997
17534	2.49140868488274e-06
46233	0.567048258488173
23746	0.0213696809065643
34614	0.960585918952599
4197	0.189552153639977
26648	8.61351026246251e-06
32946	0.999976453585655
43182	0.000899986909310564
25992	0.000773986535876039
27600	0.77318926869051
15818	0.442241433972006
37245	0.0198162249259469
6737	0.999641885039557
38137	0.171131494628991
4037	0.950024373854479
18359	2.36074634142469e-05
10168	0.557500588314122
34404	0.995959713255223
37803	0.868990349073882
47687	0.00130434119378891
27579	4.80409128575432e-07
15588	0.00473699556407148
44802	0.956399195284373
3700	0.975680589953179
10309	0.171123646447046
30545	0.0106947573529925
35278	0.692114218260794
24553	0.365446175940948
3510	0.0452370892109292
13016	0.991165203950716
38514	0.555421723788108
46325	0.910495518095154
4528	0.575698181261207
4386	0.0462891480066477
35085	0.998263958648727
28341	0.999646074020597
28808	0.997783392043453
33660	0.994494675713039
27010	0.0610834353359829
18481	0.246877370546055
18906	0.531353547743088
24654	0.0455171241742984
27331	0.986715206632663
4656	0.988165542920645
38960	0.635967621837294
27244	0.293256752853838
1729	0.772167234203761
23393	0.656458896342351
1979	0.883081553284313
16398	0.897222395061101
44281	0.847947723155753
16228	0.0617295702918411
14696	0.457501335466323
14923	0.99015045084811
8677	0.152875489197304
41811	0.536544841639246
32144	0.315689269225907
43197	0.104300002402582
4643	0.909986884695008
12460	0.00381946993106563
49060	2.55595462383454e-06
35777	0.0273467598599711
28151	0.955478274924955
25705	0.984189302497051
22059	0.589101674255688
29893	0.999739370194499
25478	0.980811886633409
48969	0.0444825645475261
21409	0.997832342546197
44774	0.984866185371577
40700	0.000572854802300797
33335	0.939525202050144
10944	0.968794214116441
45101	0.998412728033654
36482	0.994342985949729
43971	0.959775143156837
18704	0.935992327953479
20343	0.0134034193908264
49506	0.338910878979762
28721	0.995097909747187
12418	0.65100678285716
5914	0.822057541477924
34981	0.992176253317277
23568	0.655878851264043
4042	0.995918078002238
5211	0.88494560751157
3219	0.00037820637712007
3128	0.272276593543179
18882	0.00983317700907514
44362	0.734923914038331
7416	0.44226851468017
30483	0.0346854720762841
15731	0.276594988126041
39048	0.999677390160306
6887	0.00341273282804222
38962	4.7102967952626e-05
29979	0.999997181707343
30104	0.979165863736698
48431	0.663301404328554
29980	0.0563945114821933
22127	0.581924311236766
18611	0.0839450762542866
35307	0.0879097900172323
4308	0.591938839148367
36017	0.207683128461772
23543	0.948413042528098
16029	0.962704670613848
4632	0.0298759004212155
14618	0.00210548827587159
5859	0.833072987042514
5298	0.881820284925761
25544	0.688556324151399
42822	0.999998605176447
4577	0.0219564827578035
29894	0.981097760947337
915	0.000278896840343773
19275	0.0335824230032435
15597	0.00082530399659719
10238	0.000304379434211638
7724	0.0425635888544803
21625	0.75544284410446
40429	0.000281538376349866
4720	0.460645656985964
49321	0.232026657923461
35858	0.0348934972850581
17059	0.436741544275468
19696	0.885669778360776
34445	0.474794844276754
41387	0.96326305802586
42211	0.0145323266111708
612	0.790349782976076
9436	0.0312942769433811
4510	0.0695122400319101
32419	0.835145137289246
29972	0.985644566958388
40569	0.0312605140446546
3125	0.184764125889998
7692	0.333289881064983
49600	0.98660344405905
1524	0.983486554396509
28088	0.537410718904472
25693	0.414040328335349
46560	0.777503007303373
34691	0.899396553444096
720	0.14113201864967
2404	0.664713235624674
35142	0.937872394445507
26175	0.899378989715102
18069	0.997376216111552
49748	0.940323091554648
20249	0.00158742772823359
29291	0.373936568028226
35488	0.987762496557467
33217	0.939082359156651
46973	0.998386789991422
45903	0.000376265727730379
10749	0.0912117009232337
40384	0.893969838356599
18302	0.971643432659616
17632	0.985481226140006
23933	0.12976787370176
31932	0.212257411009181
27708	0.000899807909826992
41310	0.260300780584296
22492	0.763045758235347
40422	0.244227669972086
1190	0.554581420657834
5176	0.00264366163864456
13980	0.0101540729252847
32376	0.651874160520229
7825	0.137588938447612
48147	0.994985433658698
20791	0.000884508233985253
20855	0.127770135868436
12637	0.932528626858014
15451	0.188964176571558
14565	0.375630620455341
23888	0.987289539880412
24559	0.879589690811779
12078	0.130759319252692
17312	0.357020161883504
37219	0.000166058114488247
12065	0.707320087071539
4482	0.96255068690514
23157	0.907868810525817
17245	0.00150786770643885
40686	0.413548142530643
40867	0.0800239898860225
42341	0.0758446423742362
44278	0.000204297928369092
17802	0.965682773283306
6113	0.975814606927614
1093	0.94558663962371
45167	0.892750847194427
49314	0.990618250364342
21079	0.991813502239302
34054	0.0177456641173825
6477	0.968913389897827
49008	4.26764866832065e-06
764	0.999878250071258
35458	0.83847839909709
32577	0.912348092935353
45852	0.633144559370831
9705	0.930787699841589
35773	0.998591420386443
40576	0.989771600777001
48039	0.909223856187481
29048	2.4874684953786e-05
42596	0.697152503088372
18396	0.992236505298031
1738	0.99200320552274
34078	0.99436339566226
15925	0.999756382410126
10853	0.292173279741638
44907	7.0339314851782e-05
46147	0.728657517331723
28205	0.0445374711001067
28230	0.210838364933873
8114	0.324179304082306
26214	0.587108382117432
3803	0.696998968010259
1305	0.001381932366334
45280	0.253527725909777
21540	0.975486913200437
7809	0.857906082439452
42705	0.0959296854671364
23778	0.130200673454572
1184	0.552797754452278
12732	0.0975134407614355
25177	0.00453100236516997
42875	0.905720423608721
38888	0.121962358284244
25347	0.046689930380194
11884	0.542989601024082
34978	0.0147875930750602
12219	0.255987551450079
41327	0.999147202794576
41985	0.00321206718635391
20074	0.021567350521458
16530	0.0804191784822016
36992	0.898736431133907
35716	0.991164145195177
15534	0.996993142252082
2307	0.261784859147256
49508	0.968123744255928
19500	0.00556234293824955
41329	0.00617978367105954
22043	0.365187316632613
41528	0.753128144913108
35491	0.0105120480409884
3672	0.0199924188749018
26842	0.987991338598347
29408	0.116416271465869
14803	0.999715508179045
26314	0.343486058084336
30510	0.951177552158383
23169	0.135833029730688
39430	0.815002242830722
671	0.0927874928060161
26447	0.997195315863069
23809	0.00406690507613243
39040	0.0555349662435912
15220	0.999990555171543
339	0.612340661836354
28942	0.991988427155379
48268	0.907769294750145
29391	0.996381948140641
26255	0.956490260566298
1381	0.000911726663653698
13530	0.873727742439904
16091	0.00225250692877132
25471	0.00417546994983969
23806	0.99929001351843
42967	0.00871175687190591
36929	0.999777107805741
41361	0.989803152903744
21455	0.050666449344966
31192	0.961087383218046
25074	0.359782103984874
37626	0.15103093472405
3506	0.99909082594171
35924	0.393540110975602
24867	0.015595181305395
38926	0.997657564984768
14419	0.00342660189277965
49972	0.903489267638789
29947	0.000435491192065557
30500	0.00998169426068901
28386	0.99985728859081
4002	0.999566776368281
19299	0.00354114605155603
8390	0.00126307742547159
29739	0.500662596721585
21010	0.58024874428377
32339	0.980136775609798
37187	0.951524809504117
41235	0.878433069340923
33416	0.58434043474404
9628	0.403358351699623
12715	0.121238073631052
17673	0.0717273357770695
17914	0.0860570207320849
28980	0.210400087246926
25628	0.0261061171741812
14222	0.679466916178054
9473	0.0052383025729772
38904	0.0881104540554637
22107	0.000984261867418014
11440	0.937665247223499
31908	0.0099891814434711
49711	0.991595561273454
576	0.0297235353956592
7886	0.799448509497266
1595	0.889379482789011
39766	0.908590106726266
12174	0.998520096258102
13661	0.757838949314818
23231	0.952682104104291
6356	0.35045449497391
26950	0.0444099331726286
9394	0.768381963656886
23710	0.701865171149278
25884	0.950062784258111
29920	0.997015353044407
24802	0.0504313061354681
48136	0.797270318913691
10636	0.00781730272663398
17043	0.881819031182469
575	0.00505756319172885
15502	0.370871614754062
40650	0.998152586589037
23679	0.066131552646765
17464	0.813626695268493
40388	0.620146093890228
9811	0.261014387365467
33615	0.00515992630979034
29374	0.050974834875753
405	0.000280033777276445
42958	0.901104240737078
43382	0.00159528712619135
40614	0.00299723112074832
41306	0.0686809335001637
37709	0.986441124550182
14131	0.0136211918677742
33741	0.00294504204668586
40830	0.514635395725891
36564	0.0492130204685442
14192	0.980920109613758
